,éûçè,èoóàçÇ,ñÒíËíl
1725,14:49:16,300.0,1559.0
1726,14:49:16,1000.0,1560.0
1727,14:49:16,600.0,1561.0
1728,14:49:16,400.0,1562.0
1729,14:49:16,200.0,1563.0
1730,14:49:16,100.0,1564.0
1731,14:49:16,200.0,1564.0
1732,14:49:16,100.0,1564.0
1733,14:49:15,200.0,1562.0
1734,14:49:14,100.0,1564.0
1735,14:49:13,200.0,1563.0
1736,14:49:13,100.0,1564.0
1737,14:49:13,100.0,1563.0
1738,14:49:13,200.0,1563.0
1739,14:49:13,100.0,1563.0
1740,14:49:13,1100.0,1562.0
1741,14:49:13,600.0,1563.0
1742,14:49:13,300.0,1564.0
1743,14:49:13,100.0,1566.0
1744,14:49:13,300.0,1567.0
1745,14:49:13,300.0,1566.0
1746,14:49:13,600.0,1565.0
1747,14:49:13,300.0,1563.0
1748,14:49:13,200.0,1564.0
1749,14:49:12,100.0,1565.0
1750,14:49:12,300.0,1565.0
1751,14:49:12,300.0,1564.0
1752,14:49:11,100.0,1565.0
1753,14:49:11,2500.0,1565.0
1754,14:49:11,400.0,1566.0
1755,14:49:11,300.0,1566.0
1756,14:49:11,200.0,1567.0
1757,14:49:10,300.0,1566.0
1758,14:49:10,300.0,1567.0
1759,14:49:10,900.0,1566.0
1760,14:49:10,100.0,1566.0
1761,14:49:10,300.0,1565.0
1762,14:49:10,100.0,1564.0
1763,14:49:09,200.0,1564.0
1764,14:49:08,100.0,1565.0
1765,14:49:08,600.0,1564.0
1766,14:49:08,500.0,1565.0
1767,14:49:08,100.0,1566.0
1768,14:49:08,200.0,1566.0
1769,14:49:08,100.0,1566.0
1770,14:49:08,400.0,1566.0
1771,14:49:08,400.0,1566.0
1772,14:49:08,300.0,1568.0
1773,14:49:07,300.0,1568.0
1774,14:49:07,200.0,1566.0
1775,14:49:07,200.0,1566.0
1776,14:49:07,100.0,1567.0
1777,14:49:07,100.0,1567.0
1778,14:49:06,100.0,1567.0
1779,14:49:06,100.0,1566.0
1780,14:49:06,500.0,1566.0
1781,14:49:06,400.0,1567.0
1782,14:49:06,100.0,1569.0
1783,14:49:05,100.0,1567.0
1784,14:49:05,100.0,1567.0
1785,14:49:04,500.0,1567.0
1786,14:49:04,200.0,1569.0
1787,14:49:04,400.0,1569.0
1788,14:49:04,400.0,1568.0
1789,14:49:04,1600.0,1568.0
1790,14:49:04,100.0,1568.0
1791,14:49:03,100.0,1568.0
1792,14:49:03,300.0,1568.0
1793,14:49:02,100.0,1568.0
1794,14:49:02,100.0,1568.0
1795,14:49:02,100.0,1569.0
1796,14:49:01,100.0,1568.0
1797,14:49:01,100.0,1568.0
1798,14:49:01,100.0,1569.0
1799,14:49:01,200.0,1569.0
1800,14:49:01,400.0,1569.0
1801,14:49:01,100.0,1568.0
1802,14:49:01,600.0,1568.0
1803,14:49:00,300.0,1567.0
1804,14:49:00,400.0,1566.0
1805,14:49:00,300.0,1565.0
1806,14:49:00,700.0,1563.0
1807,14:49:00,300.0,1564.0
1808,14:49:00,100.0,1565.0
1809,14:49:00,100.0,1565.0
1810,14:49:00,100.0,1565.0
1811,14:49:00,100.0,1566.0
1812,14:49:00,100.0,1567.0
1813,14:49:00,100.0,1567.0
1814,14:49:00,100.0,1565.0
1815,14:49:00,200.0,1565.0
1816,14:49:00,400.0,1566.0
1817,14:49:00,300.0,1565.0
1818,14:49:00,600.0,1563.0
1819,14:49:00,400.0,1564.0
1820,14:49:00,300.0,1564.0
1821,14:49:00,200.0,1565.0
1822,14:48:59,100.0,1567.0
1823,14:48:59,100.0,1566.0
1824,14:48:59,100.0,1566.0
1825,14:48:59,200.0,1563.0
1826,14:48:59,200.0,1564.0
1827,14:48:59,100.0,1565.0
1828,14:48:59,100.0,1567.0
1829,14:48:59,300.0,1565.0
1830,14:48:59,100.0,1564.0
1831,14:48:59,100.0,1564.0
1832,14:48:59,200.0,1565.0
1833,14:48:59,200.0,1565.0
1834,14:48:59,100.0,1564.0
1835,14:48:59,100.0,1566.0
1836,14:48:59,100.0,1566.0
1837,14:48:59,100.0,1563.0
1838,14:48:59,500.0,1566.0
1839,14:48:59,200.0,1565.0
1840,14:48:59,200.0,1564.0
1841,14:48:59,100.0,1565.0
1842,14:48:59,300.0,1562.0
1843,14:48:59,200.0,1565.0
1844,14:48:59,400.0,1564.0
1845,14:48:59,100.0,1563.0
1846,14:48:59,100.0,1561.0
1847,14:48:59,100.0,1563.0
1848,14:48:59,100.0,1561.0
1849,14:48:59,300.0,1564.0
1850,14:48:59,100.0,1563.0
1851,14:48:59,700.0,1563.0
1852,14:48:59,100.0,1562.0
1853,14:48:59,100.0,1562.0
1854,14:48:59,200.0,1561.0
1855,14:48:59,100.0,1562.0
1856,14:48:59,100.0,1561.0
1857,14:48:59,100.0,1560.0
1858,14:48:59,100.0,1560.0
1859,14:48:59,100.0,1561.0
1860,14:48:59,100.0,1561.0
1861,14:48:59,100.0,1560.0
1862,14:48:59,200.0,1560.0
1863,14:48:59,100.0,1561.0
1864,14:48:59,100.0,1561.0
1865,14:48:59,100.0,1559.0
1866,14:48:59,200.0,1559.0
1867,14:48:59,100.0,1561.0
1868,14:48:59,200.0,1557.0
1869,14:48:59,100.0,1557.0
1870,14:48:59,100.0,1557.0
1871,14:48:59,200.0,1565.0
1872,14:48:59,300.0,1564.0
1873,14:48:59,100.0,1561.0
1874,14:48:59,100.0,1554.0
1875,14:48:59,100.0,1555.0
1876,14:48:59,100.0,1556.0
1877,14:48:59,200.0,1558.0
1878,14:48:59,200.0,1558.0
1879,14:48:59,200.0,1556.0
1880,14:48:59,100.0,1561.0
1881,14:48:59,300.0,1556.0
1882,14:48:59,400.0,1557.0
1883,14:48:59,100.0,1561.0
1884,14:48:59,100.0,1562.0
1885,14:48:59,100.0,1563.0
1886,14:48:59,100.0,1563.0
1887,14:48:59,100.0,1561.0
1888,14:48:59,100.0,1565.0
1889,14:48:59,100.0,1569.0
1890,14:48:59,1600.0,1553.0
1891,14:48:59,1000.0,1554.0
1892,14:48:59,2200.0,1555.0
1893,14:48:59,300.0,1556.0
1894,14:48:59,1400.0,1557.0
1895,14:48:59,1700.0,1558.0
1896,14:48:59,400.0,1559.0
1897,14:48:59,6700.0,1560.0
1898,14:48:59,1900.0,1561.0
1899,14:48:59,2500.0,1562.0
1900,14:48:59,1100.0,1563.0
1901,14:48:59,800.0,1564.0
1902,14:48:59,4400.0,1565.0
1903,14:48:59,1700.0,1566.0
1904,14:48:59,900.0,1567.0
1905,14:48:59,2500.0,1568.0
1906,14:48:59,700.0,1569.0
1907,14:48:59,12200.0,1570.0
1908,14:48:59,2700.0,1571.0
1909,14:48:59,2300.0,1572.0
1910,14:48:59,700.0,1573.0
1911,14:48:59,300.0,1574.0
1912,14:48:58,100.0,1574.0
1913,14:48:57,100.0,1575.0
1914,14:48:55,300.0,1575.0
1915,14:48:53,100.0,1574.0
1916,14:48:53,100.0,1574.0
1917,14:48:53,100.0,1574.0
1918,14:48:52,200.0,1575.0
1919,14:48:52,100.0,1574.0
1920,14:48:51,1100.0,1575.0
1921,14:48:50,100.0,1575.0
1922,14:48:50,400.0,1575.0
1923,14:48:50,400.0,1575.0
1924,14:48:48,500.0,1575.0
1925,14:48:45,300.0,1575.0
1926,14:48:45,200.0,1576.0
1927,14:48:45,100.0,1575.0
1928,14:48:45,100.0,1575.0
1929,14:48:44,200.0,1574.0
1930,14:48:44,100.0,1574.0
1931,14:48:43,100.0,1575.0
1932,14:48:42,400.0,1574.0
1933,14:48:41,100.0,1576.0
1934,14:48:41,100.0,1574.0
1935,14:48:40,100.0,1576.0
1936,14:48:39,100.0,1575.0
1937,14:48:39,100.0,1575.0
1938,14:48:38,300.0,1574.0
1939,14:48:38,400.0,1574.0
1940,14:48:38,100.0,1574.0
1941,14:48:38,100.0,1574.0
1942,14:48:38,100.0,1574.0
1943,14:48:38,1700.0,1575.0
1944,14:48:37,900.0,1576.0
1945,14:48:37,1400.0,1576.0
1946,14:48:36,500.0,1576.0
1947,14:48:35,800.0,1576.0
1948,14:48:32,100.0,1577.0
1949,14:48:32,100.0,1577.0
1950,14:48:32,200.0,1576.0
1951,14:48:31,100.0,1576.0
1952,14:48:31,400.0,1577.0
1953,14:48:28,100.0,1577.0
1954,14:48:27,100.0,1577.0
1955,14:48:26,200.0,1577.0
1956,14:48:20,500.0,1576.0
1957,14:48:19,100.0,1577.0
1958,14:48:19,100.0,1577.0
1959,14:48:19,700.0,1577.0
1960,14:48:17,100.0,1577.0
1961,14:48:14,100.0,1577.0
1962,14:48:13,100.0,1576.0
1963,14:48:13,800.0,1576.0
1964,14:48:13,700.0,1577.0
1965,14:48:09,100.0,1578.0
1966,14:48:09,300.0,1578.0
1967,14:48:08,200.0,1579.0
1968,14:48:07,100.0,1578.0
1969,14:48:06,200.0,1578.0
1970,14:48:06,100.0,1578.0
1971,14:48:03,100.0,1577.0
1972,14:48:03,100.0,1578.0
1973,14:47:59,200.0,1578.0
1974,14:47:59,100.0,1579.0
1975,14:47:56,100.0,1578.0
1976,14:47:55,100.0,1578.0
1977,14:47:54,200.0,1577.0
1978,14:47:54,300.0,1578.0
1979,14:47:53,200.0,1579.0
1980,14:47:53,1000.0,1578.0
1981,14:47:52,100.0,1577.0
1982,14:47:49,100.0,1577.0
1983,14:47:49,100.0,1576.0
1984,14:47:49,800.0,1576.0
1985,14:47:43,100.0,1577.0
1986,14:47:43,200.0,1577.0
1987,14:47:43,100.0,1577.0
1988,14:47:43,500.0,1577.0
1989,14:47:42,400.0,1576.0
1990,14:47:41,100.0,1576.0
1991,14:47:39,100.0,1577.0
1992,14:47:39,100.0,1577.0
1993,14:47:39,100.0,1577.0
1994,14:47:35,300.0,1578.0
1995,14:47:33,200.0,1576.0
1996,14:47:33,100.0,1577.0
1997,14:47:32,100.0,1578.0
1998,14:47:31,100.0,1578.0
1999,14:47:31,100.0,1577.0
2000,14:47:31,100.0,1577.0
2001,14:47:31,100.0,1579.0
2002,14:47:31,400.0,1578.0
2003,14:47:30,400.0,1577.0
2004,14:47:25,100.0,1578.0
2005,14:47:25,200.0,1577.0
2006,14:47:24,200.0,1576.0
2007,14:47:24,500.0,1576.0
2008,14:47:24,100.0,1577.0
2009,14:47:24,100.0,1577.0
2010,14:47:24,100.0,1577.0
2011,14:47:23,300.0,1576.0
2012,14:47:22,200.0,1575.0
2013,14:47:21,500.0,1575.0
2014,14:47:21,500.0,1576.0
2015,14:47:20,200.0,1577.0
2016,14:47:20,100.0,1577.0
2017,14:47:20,100.0,1578.0
2018,14:47:20,600.0,1580.0
2019,14:47:20,1100.0,1579.0
2020,14:47:20,700.0,1578.0
2021,14:47:20,600.0,1577.0
2022,14:47:19,100.0,1576.0
2023,14:47:18,1600.0,1575.0
2024,14:47:18,300.0,1576.0
2025,14:47:16,100.0,1577.0
2026,14:47:16,100.0,1577.0
2027,14:47:15,100.0,1576.0
2028,14:47:14,600.0,1577.0
2029,14:47:14,200.0,1577.0
2030,14:47:14,500.0,1577.0
2031,14:47:13,100.0,1577.0
2032,14:47:13,2100.0,1578.0
2033,14:47:13,400.0,1578.0
2034,14:47:12,100.0,1578.0
2035,14:47:11,200.0,1579.0
2036,14:47:10,100.0,1579.0
2037,14:47:09,100.0,1579.0
2038,14:47:07,300.0,1579.0
2039,14:47:07,100.0,1580.0
2040,14:47:05,100.0,1580.0
2041,14:47:05,100.0,1580.0
2042,14:47:04,100.0,1579.0
2043,14:47:03,100.0,1579.0
2044,14:47:03,100.0,1579.0
2045,14:47:03,100.0,1580.0
2046,14:47:02,100.0,1578.0
2047,14:47:02,200.0,1580.0
2048,14:47:01,100.0,1579.0
2049,14:47:01,100.0,1579.0
2050,14:47:01,100.0,1579.0
2051,14:47:01,100.0,1579.0
2052,14:47:00,200.0,1578.0
2053,14:47:00,100.0,1578.0
2054,14:46:59,100.0,1576.0
2055,14:46:58,200.0,1576.0
2056,14:46:58,100.0,1577.0
2057,14:46:58,100.0,1576.0
2058,14:46:58,100.0,1576.0
2059,14:46:57,100.0,1576.0
2060,14:46:57,100.0,1577.0
2061,14:46:57,900.0,1577.0
2062,14:46:56,100.0,1576.0
2063,14:46:56,400.0,1575.0
2064,14:46:56,1100.0,1575.0
2065,14:46:56,500.0,1575.0
2066,14:46:56,200.0,1576.0
2067,14:46:55,100.0,1576.0
2068,14:46:55,100.0,1577.0
2069,14:46:55,3500.0,1575.0
2070,14:46:55,600.0,1576.0
2071,14:46:55,700.0,1577.0
2072,14:46:55,200.0,1578.0
2073,14:46:54,200.0,1578.0
2074,14:46:53,100.0,1578.0
2075,14:46:53,100.0,1578.0
2076,14:46:53,100.0,1577.0
2077,14:46:52,1000.0,1577.0
2078,14:46:52,1900.0,1578.0
2079,14:46:51,100.0,1578.0
2080,14:46:50,200.0,1579.0
2081,14:46:50,100.0,1579.0
2082,14:46:50,200.0,1580.0
2083,14:46:50,100.0,1578.0
2084,14:46:49,100.0,1578.0
2085,14:46:49,400.0,1578.0
2086,14:46:48,100.0,1579.0
2087,14:46:48,100.0,1579.0
2088,14:46:48,100.0,1579.0
2089,14:46:48,1000.0,1580.0
2090,14:46:48,1200.0,1580.0
2091,14:46:48,300.0,1580.0
2092,14:46:44,100.0,1581.0
2093,14:46:43,200.0,1582.0
2094,14:46:43,100.0,1581.0
2095,14:46:43,400.0,1581.0
2096,14:46:42,100.0,1582.0
2097,14:46:41,100.0,1583.0
2098,14:46:41,100.0,1583.0
2099,14:46:40,200.0,1582.0
2100,14:46:40,500.0,1582.0
2101,14:46:37,100.0,1583.0
2102,14:46:37,200.0,1583.0
2103,14:46:37,100.0,1584.0
2104,14:46:35,300.0,1584.0
2105,14:46:35,300.0,1584.0
2106,14:46:33,100.0,1584.0
2107,14:46:33,100.0,1584.0
2108,14:46:28,900.0,1584.0
2109,14:46:28,200.0,1583.0
2110,14:46:27,200.0,1582.0
2111,14:46:27,400.0,1584.0
2112,14:46:27,100.0,1583.0
2113,14:46:26,100.0,1583.0
2114,14:46:25,1000.0,1583.0
2115,14:46:25,100.0,1583.0
2116,14:46:23,100.0,1584.0
2117,14:46:23,100.0,1585.0
2118,14:46:23,300.0,1585.0
2119,14:46:23,300.0,1585.0
2120,14:46:23,200.0,1585.0
2121,14:46:23,300.0,1584.0
2122,14:46:22,100.0,1583.0
2123,14:46:22,100.0,1583.0
2124,14:46:22,100.0,1583.0
2125,14:46:22,100.0,1583.0
2126,14:46:22,2900.0,1584.0
2127,14:46:22,400.0,1584.0
2128,14:46:22,1200.0,1584.0
2129,14:46:22,600.0,1583.0
2130,14:46:21,100.0,1583.0
2131,14:46:20,500.0,1583.0
2132,14:46:20,500.0,1582.0
2133,14:46:19,200.0,1581.0
2134,14:46:19,800.0,1583.0
2135,14:46:19,800.0,1582.0
2136,14:46:19,200.0,1581.0
2137,14:46:17,100.0,1581.0
2138,14:46:15,100.0,1581.0
2139,14:46:15,200.0,1581.0
2140,14:46:14,100.0,1580.0
2141,14:46:13,800.0,1580.0
2142,14:46:13,1600.0,1580.0
2143,14:46:13,400.0,1579.0
2144,14:46:12,200.0,1579.0
2145,14:46:11,200.0,1579.0
2146,14:46:11,200.0,1579.0
2147,14:46:11,200.0,1579.0
2148,14:46:11,200.0,1579.0
2149,14:46:11,200.0,1579.0
2150,14:46:11,700.0,1579.0
2151,14:46:11,600.0,1579.0
2152,14:46:07,100.0,1579.0
2153,14:46:05,100.0,1578.0
2154,14:46:05,100.0,1578.0
2155,14:46:04,200.0,1579.0
2156,14:46:04,200.0,1579.0
2157,14:46:04,100.0,1578.0
2158,14:46:04,100.0,1578.0
2159,14:46:04,100.0,1578.0
2160,14:46:03,400.0,1578.0
2161,14:46:02,100.0,1576.0
2162,14:46:02,100.0,1578.0
2163,14:46:02,100.0,1577.0
2164,14:46:02,200.0,1577.0
2165,14:46:02,300.0,1577.0
2166,14:46:01,100.0,1575.0
2167,14:46:01,1300.0,1575.0
2168,14:46:01,500.0,1576.0
2169,14:46:01,100.0,1578.0
2170,14:46:01,100.0,1578.0
2171,14:46:01,100.0,1577.0
2172,14:46:01,500.0,1576.0
2173,14:46:01,200.0,1576.0
2174,14:46:00,100.0,1575.0
2175,14:45:59,100.0,1574.0
2176,14:45:57,200.0,1575.0
2177,14:45:57,100.0,1575.0
2178,14:45:57,100.0,1575.0
2179,14:45:57,100.0,1575.0
2180,14:45:57,300.0,1575.0
2181,14:45:56,200.0,1574.0
2182,14:45:56,500.0,1572.0
2183,14:45:56,500.0,1573.0
2184,14:45:56,200.0,1574.0
2185,14:45:56,500.0,1574.0
2186,14:45:55,100.0,1574.0
2187,14:45:55,400.0,1575.0
2188,14:45:55,100.0,1575.0
2189,14:45:55,100.0,1575.0
2190,14:45:54,100.0,1577.0
2191,14:45:53,200.0,1577.0
2192,14:45:53,1100.0,1574.0
2193,14:45:53,500.0,1575.0
2194,14:45:53,300.0,1576.0
2195,14:45:52,200.0,1576.0
2196,14:45:52,1500.0,1575.0
2197,14:45:52,900.0,1576.0
2198,14:45:52,500.0,1577.0
2199,14:45:52,400.0,1578.0
2200,14:45:52,100.0,1576.0
2201,14:45:52,100.0,1576.0
2202,14:45:52,200.0,1577.0
2203,14:45:51,100.0,1577.0
2204,14:45:51,100.0,1577.0
2205,14:45:51,100.0,1577.0
2206,14:45:51,100.0,1577.0
2207,14:45:51,100.0,1578.0
2208,14:45:51,100.0,1577.0
2209,14:45:51,100.0,1577.0
2210,14:45:51,1900.0,1577.0
2211,14:45:51,1300.0,1578.0
2212,14:45:51,400.0,1578.0
2213,14:45:51,200.0,1579.0
2214,14:45:51,200.0,1578.0
2215,14:45:51,600.0,1579.0
2216,14:45:51,2700.0,1580.0
2217,14:45:51,5000.0,1580.0
2218,14:45:50,100.0,1581.0
2219,14:45:50,100.0,1581.0
2220,14:45:50,1900.0,1581.0
2221,14:45:50,1200.0,1582.0
2222,14:45:50,200.0,1583.0
2223,14:45:50,300.0,1583.0
2224,14:45:48,100.0,1583.0
2225,14:45:48,100.0,1584.0
2226,14:45:48,100.0,1584.0
2227,14:45:47,200.0,1584.0
2228,14:45:47,100.0,1585.0
2229,14:45:47,100.0,1584.0
2230,14:45:45,200.0,1584.0
2231,14:45:45,500.0,1584.0
2232,14:45:45,500.0,1584.0
2233,14:45:45,200.0,1585.0
2234,14:45:45,300.0,1584.0
2235,14:45:44,200.0,1584.0
2236,14:45:43,100.0,1585.0
2237,14:45:42,300.0,1585.0
2238,14:45:42,100.0,1585.0
2239,14:45:41,200.0,1585.0
2240,14:45:41,100.0,1585.0
2241,14:45:38,100.0,1585.0
2242,14:45:38,100.0,1584.0
2243,14:45:37,100.0,1585.0
2244,14:45:37,200.0,1585.0
2245,14:45:34,100.0,1584.0
2246,14:45:34,100.0,1585.0
2247,14:45:34,100.0,1583.0
2248,14:45:34,100.0,1585.0
2249,14:45:33,200.0,1585.0
2250,14:45:33,100.0,1585.0
2251,14:45:33,100.0,1583.0
2252,14:45:32,100.0,1583.0
2253,14:45:32,100.0,1583.0
2254,14:45:30,300.0,1582.0
2255,14:45:30,200.0,1583.0
2256,14:45:29,100.0,1583.0
2257,14:45:29,100.0,1584.0
2258,14:45:29,100.0,1584.0
2259,14:45:29,100.0,1584.0
2260,14:45:29,300.0,1585.0
2261,14:45:29,300.0,1585.0
2262,14:45:29,500.0,1584.0
2263,14:45:29,100.0,1583.0
2264,14:45:28,200.0,1583.0
2265,14:45:28,400.0,1583.0
2266,14:45:28,200.0,1584.0
2267,14:45:26,100.0,1583.0
2268,14:45:26,100.0,1583.0
2269,14:45:26,200.0,1583.0
2270,14:45:26,100.0,1583.0
2271,14:45:25,100.0,1581.0
2272,14:45:25,500.0,1581.0
2273,14:45:25,300.0,1582.0
2274,14:45:25,100.0,1583.0
2275,14:45:24,100.0,1582.0
2276,14:45:24,200.0,1582.0
2277,14:45:23,100.0,1583.0
2278,14:45:23,100.0,1583.0
2279,14:45:23,100.0,1583.0
2280,14:45:23,1000.0,1582.0
2281,14:45:23,200.0,1581.0
2282,14:45:22,500.0,1582.0
2283,14:45:22,1000.0,1582.0
2284,14:45:22,100.0,1582.0
2285,14:45:22,2900.0,1583.0
2286,14:45:21,100.0,1584.0
2287,14:45:21,100.0,1584.0
2288,14:45:21,300.0,1584.0
2289,14:45:20,800.0,1585.0
2290,14:45:20,100.0,1585.0
2291,14:45:20,100.0,1586.0
2292,14:45:20,300.0,1585.0
2293,14:45:20,200.0,1586.0
2294,14:45:17,100.0,1585.0
2295,14:45:16,200.0,1586.0
2296,14:45:16,100.0,1586.0
2297,14:45:16,300.0,1584.0
2298,14:45:16,200.0,1585.0
2299,14:45:16,100.0,1584.0
2300,14:45:16,300.0,1585.0
2301,14:45:16,100.0,1587.0
2302,14:45:16,400.0,1585.0
2303,14:45:16,600.0,1586.0
2304,14:45:15,100.0,1587.0
2305,14:45:15,1000.0,1587.0
2306,14:45:15,200.0,1588.0
2307,14:45:14,100.0,1587.0
2308,14:45:14,1500.0,1587.0
2309,14:45:14,100.0,1587.0
2310,14:45:14,100.0,1587.0
2311,14:45:14,300.0,1588.0
2312,14:45:14,100.0,1588.0
2313,14:45:14,100.0,1588.0
2314,14:45:13,100.0,1587.0
2315,14:45:13,100.0,1587.0
2316,14:45:12,100.0,1588.0
2317,14:45:12,100.0,1588.0
2318,14:45:12,100.0,1588.0
2319,14:45:11,100.0,1587.0
2320,14:45:11,100.0,1587.0
2321,14:45:11,200.0,1585.0
2322,14:45:11,200.0,1586.0
2323,14:45:11,100.0,1588.0
2324,14:45:11,100.0,1587.0
2325,14:45:11,100.0,1587.0
2326,14:45:10,100.0,1586.0
2327,14:45:10,100.0,1586.0
2328,14:45:10,200.0,1586.0
2329,14:45:10,100.0,1586.0
2330,14:45:10,100.0,1586.0
2331,14:45:10,200.0,1588.0
2332,14:45:10,100.0,1586.0
2333,14:45:10,100.0,1588.0
2334,14:45:10,500.0,1587.0
2335,14:45:10,100.0,1586.0
2336,14:45:10,500.0,1586.0
2337,14:45:10,300.0,1585.0
2338,14:45:09,100.0,1583.0
2339,14:45:09,100.0,1582.0
2340,14:45:09,300.0,1583.0
2341,14:45:08,300.0,1584.0
2342,14:45:08,100.0,1584.0
2343,14:45:08,300.0,1584.0
2344,14:45:08,400.0,1583.0
2345,14:45:08,1200.0,1582.0
2346,14:45:08,100.0,1583.0
2347,14:45:08,100.0,1583.0
2348,14:45:08,500.0,1584.0
2349,14:45:08,300.0,1584.0
2350,14:45:08,200.0,1584.0
2351,14:45:08,2100.0,1585.0
2352,14:45:08,100.0,1585.0
2353,14:45:08,300.0,1585.0
2354,14:45:08,100.0,1585.0
2355,14:45:08,1200.0,1585.0
2356,14:45:08,3200.0,1585.0
2357,14:45:08,300.0,1585.0
2358,14:45:07,100.0,1586.0
2359,14:45:07,200.0,1586.0
2360,14:45:07,1000.0,1586.0
2361,14:45:07,1000.0,1587.0
2362,14:45:07,500.0,1588.0
2363,14:45:06,300.0,1589.0
2364,14:45:05,200.0,1590.0
2365,14:45:04,200.0,1588.0
2366,14:45:03,100.0,1589.0
2367,14:45:03,100.0,1588.0
2368,14:45:03,500.0,1588.0
2369,14:45:03,1600.0,1590.0
2370,14:45:03,400.0,1590.0
2371,14:45:03,100.0,1589.0
2372,14:45:02,100.0,1590.0
2373,14:45:02,200.0,1590.0
2374,14:45:02,100.0,1590.0
2375,14:45:02,100.0,1590.0
2376,14:45:02,100.0,1590.0
2377,14:45:01,200.0,1588.0
2378,14:45:01,700.0,1588.0
2379,14:45:00,100.0,1589.0
2380,14:45:00,100.0,1590.0
2381,14:44:59,500.0,1590.0
2382,14:44:59,300.0,1590.0
2383,14:44:59,100.0,1590.0
2384,14:44:59,200.0,1590.0
2385,14:44:59,100.0,1589.0
2386,14:44:59,300.0,1588.0
2387,14:44:58,2800.0,1590.0
2388,14:44:58,3200.0,1590.0
2389,14:44:58,200.0,1591.0
2390,14:44:58,200.0,1591.0
2391,14:44:58,100.0,1591.0
2392,14:44:58,100.0,1591.0
2393,14:44:58,100.0,1589.0
2394,14:44:57,100.0,1591.0
2395,14:44:57,100.0,1591.0
2396,14:44:57,100.0,1590.0
2397,14:44:57,100.0,1592.0
2398,14:44:57,500.0,1591.0
2399,14:44:57,100.0,1590.0
2400,14:44:56,100.0,1591.0
2401,14:44:56,100.0,1591.0
2402,14:44:56,100.0,1589.0
2403,14:44:56,3000.0,1590.0
2404,14:44:56,100.0,1590.0
2405,14:44:56,1200.0,1589.0
2406,14:44:56,100.0,1588.0
2407,14:44:55,1300.0,1588.0
2408,14:44:55,700.0,1588.0
2409,14:44:55,100.0,1588.0
2410,14:44:55,300.0,1588.0
2411,14:44:55,400.0,1587.0
2412,14:44:55,100.0,1585.0
2413,14:44:55,100.0,1586.0
2414,14:44:54,200.0,1586.0
2415,14:44:54,300.0,1586.0
2416,14:44:54,2500.0,1585.0
2417,14:44:54,2100.0,1584.0
2418,14:44:54,100.0,1583.0
2419,14:44:53,100.0,1583.0
2420,14:44:53,100.0,1583.0
2421,14:44:53,200.0,1583.0
2422,14:44:53,500.0,1583.0
2423,14:44:53,100.0,1581.0
2424,14:44:52,100.0,1581.0
2425,14:44:52,100.0,1583.0
2426,14:44:51,100.0,1582.0
2427,14:44:50,100.0,1583.0
2428,14:44:50,100.0,1582.0
2429,14:44:49,100.0,1583.0
2430,14:44:49,100.0,1583.0
2431,14:44:49,100.0,1583.0
2432,14:44:49,100.0,1583.0
2433,14:44:49,100.0,1583.0
2434,14:44:48,200.0,1583.0
2435,14:44:48,100.0,1581.0
2436,14:44:48,200.0,1582.0
2437,14:44:48,200.0,1583.0
2438,14:44:47,100.0,1585.0
2439,14:44:47,100.0,1583.0
2440,14:44:46,200.0,1584.0
2441,14:44:46,100.0,1583.0
2442,14:44:46,100.0,1583.0
2443,14:44:46,100.0,1582.0
2444,14:44:46,300.0,1582.0
2445,14:44:46,200.0,1582.0
2446,14:44:46,100.0,1582.0
2447,14:44:46,3200.0,1583.0
2448,14:44:46,1700.0,1584.0
2449,14:44:46,1800.0,1585.0
2450,14:44:46,200.0,1586.0
2451,14:44:45,100.0,1587.0
2452,14:44:45,300.0,1586.0
2453,14:44:45,100.0,1586.0
2454,14:44:44,200.0,1585.0
2455,14:44:44,100.0,1585.0
2456,14:44:44,100.0,1586.0
2457,14:44:44,100.0,1587.0
2458,14:44:43,100.0,1586.0
2459,14:44:43,200.0,1587.0
2460,14:44:43,300.0,1587.0
2461,14:44:42,100.0,1586.0
2462,14:44:42,800.0,1586.0
2463,14:44:42,100.0,1587.0
2464,14:44:41,200.0,1586.0
2465,14:44:40,100.0,1586.0
2466,14:44:40,100.0,1587.0
2467,14:44:40,100.0,1587.0
2468,14:44:40,100.0,1587.0
2469,14:44:39,100.0,1585.0
2470,14:44:39,300.0,1586.0
2471,14:44:39,100.0,1586.0
2472,14:44:38,100.0,1585.0
2473,14:44:37,100.0,1585.0
2474,14:44:37,100.0,1586.0
2475,14:44:37,100.0,1586.0
2476,14:44:37,1700.0,1586.0
2477,14:44:37,300.0,1587.0
2478,14:44:37,300.0,1588.0
2479,14:44:37,1000.0,1588.0
2480,14:44:35,400.0,1587.0
2481,14:44:35,100.0,1587.0
2482,14:44:35,100.0,1586.0
2483,14:44:35,300.0,1586.0
2484,14:44:35,200.0,1586.0
2485,14:44:35,100.0,1586.0
2486,14:44:35,600.0,1586.0
2487,14:44:35,600.0,1586.0
2488,14:44:35,100.0,1585.0
2489,14:44:34,100.0,1584.0
2490,14:44:34,100.0,1586.0
2491,14:44:34,200.0,1585.0
2492,14:44:34,200.0,1585.0
2493,14:44:34,100.0,1584.0
2494,14:44:34,200.0,1584.0
2495,14:44:33,100.0,1585.0
2496,14:44:33,200.0,1585.0
